# _tick,_time,train_seconds,step,mean_episode_return,mean_episode_step,total_loss,pg_loss,baseline_loss,entropy_loss,learner_queue_size
11867,1640208491.7662518,36831.4,30760960,2261.797607421875,924.0265502929688,68.15357971191406,55.671173095703125,13.876199722290039,-1.3937908411026,1
11868,1640208494.3018389,36836.4,30763520,1188.8402099609375,849.01953125,-25.638080596923828,-38.011474609375,13.681160926818848,-1.3077665567398071,0
11869,1640208498.1865115,36836.4,30766080,2952.3681640625,982.7418212890625,31.679866790771484,13.859395980834961,19.103212356567383,-1.2827413082122803,2
11870,1640208501.5381074,36841.4,30768640,2231.35595703125,880.556640625,40.663963317871094,29.014667510986328,12.88349437713623,-1.234198808670044,3
11871,1640208507.8089623,36846.4,30773760,2652.538818359375,933.3933715820312,51.89314270019531,38.77300262451172,14.46220874786377,-1.3420674800872803,1
11872,1640208510.8217995,36851.4,30776320,1319.6029052734375,917.6316528320312,-13.750802040100098,-34.704345703125,22.15066909790039,-1.1971255540847778,0
11873,1640208513.9158328,36856.4,30778880,3194.016845703125,1052.8348388671875,12.0145263671875,-7.780683994293213,21.10664176940918,-1.311431646347046,0
11874,1640208517.1006522,36856.4,30781440,8156.6396484375,863.859375,6.323788166046143,-16.79682159423828,24.389442443847656,-1.268832802772522,2
11875,1640208520.520022,36861.4,30784000,3053.41357421875,775.3488159179688,5.404168128967285,-12.342124938964844,18.965255737304688,-1.2189624309539795,3
11876,1640208523.7543526,36866.4,30786560,4454.56640625,728.6648559570312,22.639480590820312,11.681459426879883,12.324380874633789,-1.3663601875305176,3
11877,1640208526.9198515,36866.4,30789120,2488.55859375,689.1117553710938,12.907172203063965,7.746356964111328,6.578186988830566,-1.4173718690872192,2
11878,1640208530.2139452,36871.4,30791680,2121.4794921875,809.1394653320312,-40.156131744384766,-56.639122009277344,17.835586547851562,-1.352596402168274,1
11879,1640208533.171837,36871.4,30794240,966.963134765625,692.9262084960938,25.075496673583984,2.54237699508667,24.027175903320312,-1.494057297706604,1
11880,1640208536.3885996,36876.4,30796800,4458.3466796875,747.953125,8.550142288208008,-1.0470839738845825,11.001973152160645,-1.4047467708587646,3
11881,1640208539.4747596,36881.4,30799360,2988.26953125,804.7281494140625,-1.7362005710601807,-15.649190902709961,15.193181991577148,-1.2801916599273682,0
11882,1640208542.856335,36881.4,30801920,9956.1181640625,735.0640869140625,12.46999454498291,-0.4820605516433716,14.259176254272461,-1.3071211576461792,1
11883,1640208546.0468698,36886.5,30804480,2594.58984375,949.8816528320312,-48.1963996887207,-76.56489562988281,29.54064178466797,-1.1721460819244385,2
11884,1640208549.53448,36891.5,30807040,2482.91259765625,538.4933471679688,22.41607666015625,-3.510181188583374,27.054866790771484,-1.128609538078308,1
11885,1640208552.9372418,36891.5,30809600,4605.07666015625,588.6632690429688,32.70040512084961,18.68035888671875,15.235345840454102,-1.2152990102767944,0
11886,1640208556.4482403,36896.5,30812160,3179.6435546875,481.48907470703125,7.304940223693848,-11.57679557800293,20.076244354248047,-1.1945085525512695,4
11887,1640208559.6770093,36901.5,30814720,3566.0263671875,471.244140625,26.716150283813477,14.836311340332031,13.007081031799316,-1.1272410154342651,0
11888,1640208562.6222227,36901.5,30817280,2993.4404296875,555.6062622070312,44.07209777832031,28.768117904663086,16.51413345336914,-1.2101514339447021,2
11889,1640208565.9458127,36906.5,30819840,4094.473876953125,624.6957397460938,12.952014923095703,-2.8664939403533936,16.901714324951172,-1.0832051038742065,2
11890,1640208569.7813857,36911.5,30822400,5372.2353515625,488.9273376464844,46.872798919677734,17.785804748535156,30.407398223876953,-1.3204044103622437,1
11891,1640208573.3396022,36911.5,30824960,1718.1806640625,423.9027404785156,25.722984313964844,13.865639686584473,13.09560775756836,-1.2382616996765137,2
11892,1640208576.6952138,36916.5,30827520,5783.869140625,443.251953125,-14.76853084564209,-51.627227783203125,38.00157928466797,-1.1428821086883545,1
11893,1640208580.2613754,36921.5,30830080,576.3074951171875,421.6585998535156,8.426264762878418,-5.318657875061035,14.933879852294922,-1.1889568567276,3
11894,1640208583.2746708,36921.5,30832640,2324.337646484375,500.10546875,28.75272560119629,19.717815399169922,10.246317863464355,-1.2114084959030151,2
11895,1640208586.449488,36926.5,30835200,2789.071044921875,465.22344970703125,-47.27977752685547,-66.66806030273438,20.580047607421875,-1.1917638778686523,2
11896,1640208589.7875662,36931.5,30837760,5751.84521484375,471.70703125,-0.5080286264419556,-17.94437026977539,18.583633422851562,-1.1472917795181274,2
11897,1640208592.9080348,36931.5,30840320,664.479248046875,505.97930908203125,-11.901573181152344,-18.715408325195312,8.074843406677246,-1.261008381843567,0
11898,1640208596.0900817,36936.5,30842880,2078.62744140625,587.6847534179688,-8.697735786437988,-24.494014739990234,16.97665786743164,-1.1803785562515259,1
11899,1640208599.62695,36941.5,30845440,1178.98828125,631.2863159179688,-12.838277816772461,-27.04425048828125,15.441131591796875,-1.2351586818695068,3
11900,1640208602.8375435,36941.5,30848000,1260.019287109375,561.6828002929688,39.63053512573242,27.55821418762207,13.365884780883789,-1.2935622930526733,1
11901,1640208606.2157507,36946.5,30850560,3515.807373046875,520.1383056640625,27.285715103149414,13.910621643066406,14.710966110229492,-1.3358731269836426,1
11902,1640208608.9834366,36951.5,30853120,1751.351318359375,617.2562866210938,27.90302276611328,-2.321343421936035,31.43230438232422,-1.2079392671585083,0
11903,1640208612.0877197,36951.5,30855680,2665.562255859375,616.00390625,-15.240279197692871,-32.83375549316406,18.738658905029297,-1.1451823711395264,2
11904,1640208615.807128,36956.5,30858240,9048.8876953125,598.5046997070312,30.442089080810547,2.0647153854370117,29.551021575927734,-1.1736490726470947,2
11905,1640208619.2984056,36961.5,30860800,1517.7625732421875,522.6195678710938,29.747451782226562,14.92867374420166,16.00527572631836,-1.1864975690841675,3
11906,1640208622.5189235,36961.5,30863360,4063.17041015625,555.4375,57.061607360839844,37.468536376953125,20.85746192932129,-1.264388918876648,2
11907,1640208625.5694935,36966.5,30865920,12039.466796875,571.359375,9.27383041381836,-21.04071807861328,31.542768478393555,-1.228219985961914,2
11908,1640208628.6382022,36966.5,30868480,3084.34375,573.53125,56.214027404785156,46.21329879760742,11.250007629394531,-1.2492798566818237,2
11909,1640208631.7626944,36971.5,30871040,3859.664306640625,620.8793334960938,34.96575164794922,21.498905181884766,14.609323501586914,-1.142480492591858,4
11910,1640208634.640831,36976.5,30873600,2398.671142578125,669.9695434570312,34.365760803222656,16.180526733398438,19.392715454101562,-1.2074824571609497,3
11911,1640208637.883854,36976.5,30876160,2329.736328125,639.9597778320312,87.46749877929688,61.86244201660156,26.930377960205078,-1.3253159523010254,1
11912,1640208641.2377987,36981.5,30878720,3444.689453125,693.3031616210938,2.738659381866455,-13.73753547668457,17.745044708251953,-1.2688498497009277,2
11913,1640208647.4432085,36986.5,30883840,1379.1199951171875,796.48828125,-2.843604326248169,-21.484230041503906,19.895536422729492,-1.2549107074737549,2
11914,1640208650.550686,36991.5,30886400,4669.9619140625,805.4500122070312,22.533405303955078,2.910066604614258,20.898258209228516,-1.2749195098876953,1
11915,1640208653.7938364,36996.5,30888960,2446.649169921875,659.2804565429688,6.2296223640441895,-8.407464027404785,15.856982231140137,-1.2198959589004517,2
11916,1640208657.01077,36996.5,30891520,2735.34423828125,719.2847900390625,52.21736526489258,39.95777893066406,13.452733993530273,-1.193148136138916,1
11917,1640208660.1124125,37001.6,30894080,4751.8486328125,725.2504272460938,51.33689498901367,33.065223693847656,19.443954467773438,-1.1722825765609741,0
11918,1640208663.964972,37006.6,30896640,4983.859375,655.8218994140625,43.75151824951172,22.47217559814453,22.54829216003418,-1.2689509391784668,3
11919,1640208667.004127,37006.6,30899200,4519.88623046875,559.5789184570312,4.18751859664917,-3.8953893184661865,9.525853157043457,-1.442945122718811,3
11920,1640208670.2548606,37011.6,30901760,7554.2734375,554.3051147460938,11.514985084533691,1.3313632011413574,11.558531761169434,-1.3749091625213623,1
11921,1640208673.805767,37016.6,30904320,4071.340087890625,590.3031616210938,-17.711217880249023,-36.652950286865234,20.29097557067871,-1.3492424488067627,3
11922,1640208677.4790378,37016.6,30906880,2595.681396484375,506.6015625,7.614568710327148,-12.450525283813477,21.450963973999023,-1.385870099067688,3
11923,1640208680.403101,37021.6,30909440,2561.171875,586.3988647460938,19.84555435180664,9.257814407348633,12.149147033691406,-1.561406135559082,0
11924,1640208683.9310987,37026.6,30912000,1449.384765625,550.1476440429688,42.17945098876953,14.424419403076172,29.184053421020508,-1.429025650024414,3
11925,1640208687.171205,37026.6,30914560,1680.0467529296875,531.4457397460938,20.25497817993164,1.4849578142166138,19.998695373535156,-1.2286756038665771,2
11926,1640208690.5053427,37031.6,30917120,8529.203125,550.2996215820312,15.065605163574219,-49.677391052246094,66.09194946289062,-1.3489532470703125,2
11927,1640208694.1862152,37036.6,30919680,2220.946044921875,553.1359252929688,-11.685349464416504,-32.246734619140625,22.0164737701416,-1.4550886154174805,2
11928,1640208698.0629187,37036.6,30922240,3542.566162109375,406.73907470703125,-23.31960678100586,-42.29960632324219,20.25670051574707,-1.2767000198364258,4
11929,1640208701.3241363,37041.6,30924800,2183.025390625,301.4468688964844,21.2475528717041,11.795495986938477,11.031726837158203,-1.5796699523925781,3
11930,1640208704.086903,37046.6,30927360,4382.869140625,357.6398620605469,14.242606163024902,-0.18257570266723633,15.756662368774414,-1.3314810991287231,0
11931,1640208707.5250878,37046.6,30929920,1253.33203125,332.6871032714844,12.143531799316406,-5.4767961502075195,18.939128875732422,-1.3188012838363647,1
11932,1640208710.5271392,37051.6,30932480,1332.7320556640625,391.0090026855469,17.723289489746094,2.7807846069335938,16.29523468017578,-1.352729320526123,1
11933,1640208714.0296063,37056.6,30935040,1270.611083984375,407.3421936035156,38.34797286987305,29.72858428955078,10.027704238891602,-1.4083147048950195,2
11934,1640208717.1300251,37056.6,30937600,1174.1480712890625,526.0480346679688,40.16177749633789,27.392946243286133,14.223031997680664,-1.4541999101638794,1
11935,1640208720.7893882,37061.6,30940160,1426.885498046875,542.2855834960938,-10.5468168258667,-25.12899398803711,16.124074935913086,-1.5418981313705444,4
11936,1640208723.9109993,37066.6,30942720,3361.125732421875,562.6890869140625,-10.420575141906738,-30.333524703979492,21.39105796813965,-1.4781087636947632,3
11937,1640208726.777535,37066.6,30945280,1977.397216796875,450.75469970703125,23.335844039916992,17.97809410095215,6.8686652183532715,-1.5109165906906128,0
11938,1640208730.1092467,37071.6,30947840,2165.245849609375,446.1519470214844,51.946048736572266,41.287445068359375,12.110099792480469,-1.4514973163604736,2
11939,1640208733.4009817,37071.6,30950400,3945.2060546875,523.3515625,-5.236114501953125,-30.504352569580078,26.711084365844727,-1.4428462982177734,0
11940,1640208736.8132815,37076.6,30952960,2224.548583984375,426.24609375,33.98954772949219,17.21563148498535,18.29264259338379,-1.5187269449234009,1
11941,1640208739.8483386,37081.6,30955520,1777.60693359375,534.5355834960938,55.468441009521484,26.181076049804688,30.765918731689453,-1.478554129600525,1
11942,1640208743.192409,37081.6,30958080,1702.460693359375,500.7632751464844,-47.35668182373047,-67.54771423339844,21.63213348388672,-1.4411022663116455,0
11943,1640208746.1007383,37086.6,30960640,1017.5153198242188,528.9457397460938,4.781932830810547,-3.8633151054382324,10.068613052368164,-1.4233651161193848,0
11944,1640208749.848138,37091.6,30963200,8686.1875,505.6027526855469,-27.198013305664062,-45.1674919128418,19.305221557617188,-1.3357439041137695,5
11945,1640208752.9420228,37091.6,30965760,1340.0867919921875,494.4093933105469,21.942901611328125,11.217778205871582,12.219562530517578,-1.494437336921692,1
11946,1640208756.257234,37096.6,30968320,3556.746826171875,453.6125183105469,-10.612537384033203,-36.83879089355469,27.42874526977539,-1.2024915218353271,1
11947,1640208759.6402762,37101.6,30970880,2273.570556640625,449.9624938964844,28.898624420166016,18.630924224853516,11.59760856628418,-1.3299087285995483,0
11948,1640208762.8075478,37101.6,30973440,2142.0947265625,442.1965026855469,-0.8014521598815918,-17.242280960083008,17.946908950805664,-1.506080150604248,0
11949,1640208766.6048186,37106.6,30976000,1662.0244140625,491.5581970214844,19.734970092773438,11.491256713867188,9.665748596191406,-1.4220349788665771,1
11950,1640208769.3562224,37111.6,30978560,2439.31298828125,347.88751220703125,3.241520404815674,-10.066843032836914,14.695649147033691,-1.387285828590393,2
11951,1640208772.7337875,37111.6,30981120,2594.587158203125,451.4339904785156,-13.287696838378906,-30.411014556884766,18.606788635253906,-1.4834712743759155,3
11952,1640208775.89498,37116.6,30983680,609.209716796875,469.0859375,20.198209762573242,6.509926795959473,15.108153343200684,-1.4198704957962036,4
11953,1640208778.9166644,37121.6,30986240,594.2388305664062,505.4261779785156,34.03487014770508,29.057065963745117,6.608504772186279,-1.6306997537612915,4
11954,1640208782.1101809,37121.6,30988800,1589.365234375,567.1519775390625,-20.897655487060547,-31.807331085205078,12.368541717529297,-1.4588664770126343,0
11955,1640208785.215471,37126.7,30991360,3534.135009765625,533.1140747070312,9.009173393249512,-9.310089111328125,19.82010269165039,-1.500840187072754,0
11956,1640208788.4910736,37126.7,30993920,1388.6015625,502.765625,26.36717414855957,14.078140258789062,13.988797187805176,-1.699761986732483,1
11957,1640208791.4854183,37131.7,30996480,1625.21435546875,598.1762084960938,1.3476976156234741,-10.658411026000977,13.671045303344727,-1.6649366617202759,0
11958,1640208794.9361305,37136.7,30999040,2793.899169921875,454.0335998535156,30.746978759765625,21.016796112060547,11.477505683898926,-1.747321605682373,2
11959,1640208798.1648571,37136.7,31001600,599.7196044921875,629.6187744140625,23.23325538635254,9.916864395141602,15.080492973327637,-1.7641016244888306,3
11960,1640208801.1083596,37141.7,31004160,1718.6683349609375,550.0,-3.8042616844177246,-21.416095733642578,19.415599822998047,-1.8037656545639038,5
11961,1640208804.2922597,37146.7,31006720,3728.033203125,525.3773803710938,21.398967742919922,15.946771621704102,7.2768988609313965,-1.8247029781341553,2
11962,1640208807.7479372,37146.7,31009280,7591.42724609375,505.0914001464844,35.98615646362305,15.458002090454102,22.133468627929688,-1.6053138971328735,1
11963,1640208810.747474,37151.7,31011840,3843.564453125,537.861328125,-20.150371551513672,-52.75140380859375,34.25958251953125,-1.6585500240325928,3
11964,1640208814.194124,37156.7,31014400,6170.525390625,582.4984741210938,11.677728652954102,0.9806008338928223,12.353729248046875,-1.6566014289855957,2
11965,1640208817.6844232,37156.7,31016960,2075.9267578125,385.2004089355469,4.184027671813965,-3.8405730724334717,9.643758773803711,-1.6191577911376953,5
11966,1640208820.9157295,37161.7,31019520,3889.2216796875,347.1632995605469,-7.251932144165039,-19.880151748657227,14.140130996704102,-1.5119115114212036,0
11967,1640208823.7081106,37161.7,31022080,1070.6197509765625,384.2687683105469,-1.8880889415740967,-10.065591812133789,9.721342086791992,-1.5438392162322998,1
